lon,lat,x,y,epsg,collection,bands,edge_size,resolution,img_id,img_date,manifest,outname
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T070749_T39PVM,2016-09-09 07:07:49,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T070749_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160909T065622_20160909T070749_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T070749_T39PWM,2016-09-09 07:07:49,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T070749_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160909T065622_20160909T070749_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T104818_T39PVM,2016-09-09 07:07:49,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T104818_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160909T065622_20160909T104818_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T104818_T39PWM,2016-09-09 07:07:49,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160909T065622_20160909T104818_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160909T065622_20160909T104818_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T065717_T39PVM,2016-09-16 06:57:17,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T065717_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160916T064622_20160916T065717_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T065717_T39PWM,2016-09-16 06:57:17,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T065717_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160916T064622_20160916T065717_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T103755_T39PVM,2016-09-16 06:57:17,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T103755_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160916T064622_20160916T103755_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T103755_T39PWM,2016-09-16 06:57:17,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160916T064622_20160916T103755_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160916T064622_20160916T103755_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T071336_T39PVM,2016-09-19 07:13:36,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T071336_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160919T071342_20160919T071336_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T071336_T39PWM,2016-09-19 07:13:36,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T071336_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160919T071342_20160919T071336_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T104811_T39PVM,2016-09-19 07:13:36,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T104811_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160919T071342_20160919T104811_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T104811_T39PWM,2016-09-19 07:13:36,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160919T071342_20160919T104811_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160919T071342_20160919T104811_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T070624_T39PVM,2016-09-26 07:06:24,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T070624_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160926T070352_20160926T070624_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T070624_T39PWM,2016-09-26 07:06:24,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T070624_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160926T070352_20160926T070624_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T121319_T39PVM,2016-09-26 07:06:24,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T121319_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160926T070352_20160926T121319_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T121319_T39PWM,2016-09-26 07:06:24,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160926T070352_20160926T121319_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160926T070352_20160926T121319_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T070822_T39PVM,2016-09-29 07:08:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T070822_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160929T065652_20160929T070822_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T070822_T39PWM,2016-09-29 07:08:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T070822_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160929T065652_20160929T070822_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T104709_T39PVM,2016-09-29 07:08:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T104709_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160929T065652_20160929T104709_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T104709_T39PWM,2016-09-29 07:08:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20160929T065652_20160929T104709_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20160929T065652_20160929T104709_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T065822_T39PVM,2016-10-06 06:58:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T065822_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161006T064732_20161006T065822_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T065822_T39PWM,2016-10-06 06:58:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T065822_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161006T064732_20161006T065822_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T103729_T39PVM,2016-10-06 06:58:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T103729_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161006T064732_20161006T103729_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T103729_T39PWM,2016-10-06 06:58:22,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161006T064732_20161006T103729_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161006T064732_20161006T103729_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T071337_T39PVM,2016-10-09 07:13:37,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T071337_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161009T071342_20161009T071337_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T071337_T39PWM,2016-10-09 07:13:37,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T071337_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161009T071342_20161009T071337_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T104622_T39PVM,2016-10-09 07:13:37,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T104622_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161009T071342_20161009T104622_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T104622_T39PWM,2016-10-09 07:13:37,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161009T071342_20161009T104622_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161009T071342_20161009T104622_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T070606_T39PVM,2016-10-16 07:06:06,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T070606_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161016T070352_20161016T070606_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T070606_T39PWM,2016-10-16 07:06:06,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T070606_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161016T070352_20161016T070606_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T103412_T39PVM,2016-10-16 07:06:06,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T103412_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161016T070352_20161016T103412_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T103412_T39PWM,2016-10-16 07:06:06,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161016T070352_20161016T103412_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161016T070352_20161016T103412_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T071342_T39PVM,2016-10-19 07:13:42,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T071342_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161019T065902_20161019T071342_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T071342_T39PWM,2016-10-19 07:13:42,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T071342_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161019T065902_20161019T071342_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T122441_T39PVM,2016-10-19 07:13:42,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T122441_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161019T065902_20161019T122441_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T122441_T39PWM,2016-10-19 07:13:42,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161019T065902_20161019T122441_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161019T065902_20161019T122441_T39PWM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161026T064952_20161026T065619_T39PVM,2016-10-26 06:56:19,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161026T064952_20161026T065619_T39PVM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161026T064952_20161026T065619_T39PVM.tif
51.079225,10.452173,508030.43405854504,1156048.1056529859,EPSG:32639,COPERNICUS/S2_HARMONIZED,"B4, B3, B2",128,10,COPERNICUS/S2_HARMONIZED/20161026T064952_20161026T065619_T39PWM,2016-10-26 06:56:19,"{'assetId': 'COPERNICUS/S2_HARMONIZED/20161026T064952_20161026T065619_T39PWM', 'fileFormat': 'GEO_TIFF', 'bandIds': ['B4', 'B3', 'B2'], 'grid': {'dimensions': {'width': 128, 'height': 128}, 'affineTransform': {'scaleX': 10, 'shearX': 0, 'translateX': 508030.43405854504, 'shearY': 0, 'scaleY': -10, 'translateY': 1156048.1056529859}, 'crsCode': 'EPSG:32639'}}",20161026T064952_20161026T065619_T39PWM.tif
